1F646-1F3FD-200D-2640-FE0F	🙆🏽‍♀️	OK手势女: 中等肤色	woman gesturing OK: medium skin tone	人物与身体	4.0	OK手势女: 中等肤色 woman gesturing OK: medium skin tone 人物与身体 People & Body person-gesture 1F646-1F3FD-200D-2640-FE0F 1F646 1F3FD 200D 2640 FE0F U+1F646 U+1F3FD U+200D U+2640 U+FE0F OK OK手势女 可以 同意 女 好的 exercise gesture hand omg	apple
1F646-1F3FE-200D-2640-FE0F	🙆🏾‍♀️	OK手势女: 中等-深肤色	woman gesturing OK: medium-dark skin tone	人物与身体	4.0	OK手势女: 中等-深肤色 woman gesturing OK: medium-dark skin tone 人物与身体 People & Body person-gesture 1F646-1F3FE-200D-2640-FE0F 1F646 1F3FE 200D 2640 FE0F U+1F646 U+1F3FE U+200D U+2640 U+FE0F OK OK手势女 可以 同意 女 好的 exercise gesture hand omg	apple
1F646-1F3FF-200D-2640-FE0F	🙆🏿‍♀️	OK手势女: 较深肤色	woman gesturing OK: dark skin tone	人物与身体	4.0	OK手势女: 较深肤色 woman gesturing OK: dark skin tone 人物与身体 People & Body person-gesture 1F646-1F3FF-200D-2640-FE0F 1F646 1F3FF 200D 2640 FE0F U+1F646 U+1F3FF U+200D U+2640 U+FE0F OK OK手势女 可以 同意 女 好的 exercise gesture hand omg	apple
1F481	💁	前台	person tipping hand	人物与身体	0.6	前台 person tipping hand 人物与身体 People & Body person-gesture 1F481 U+1F481 介绍 伸手给小费 信息 八卦 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FB	💁🏻	前台: 较浅肤色	person tipping hand: light skin tone	人物与身体	1.0	前台: 较浅肤色 person tipping hand: light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FB 1F481 1F3FB U+1F481 U+1F3FB 介绍 伸手给小费 信息 八卦 前台 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FC	💁🏼	前台: 中等-浅肤色	person tipping hand: medium-light skin tone	人物与身体	1.0	前台: 中等-浅肤色 person tipping hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FC 1F481 1F3FC U+1F481 U+1F3FC 介绍 伸手给小费 信息 八卦 前台 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FD	💁🏽	前台: 中等肤色	person tipping hand: medium skin tone	人物与身体	1.0	前台: 中等肤色 person tipping hand: medium skin tone 人物与身体 People & Body person-gesture 1F481-1F3FD 1F481 1F3FD U+1F481 U+1F3FD 介绍 伸手给小费 信息 八卦 前台 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FE	💁🏾	前台: 中等-深肤色	person tipping hand: medium-dark skin tone	人物与身体	1.0	前台: 中等-深肤色 person tipping hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FE 1F481 1F3FE U+1F481 U+1F3FE 介绍 伸手给小费 信息 八卦 前台 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FF	💁🏿	前台: 较深肤色	person tipping hand: dark skin tone	人物与身体	1.0	前台: 较深肤色 person tipping hand: dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FF 1F481 1F3FF U+1F481 U+1F3FF 介绍 伸手给小费 信息 八卦 前台 帮助 手 拨弄头发 自信时髦 请您离开 随便啦 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-200D-2642-FE0F	💁‍♂️	前台男	man tipping hand	人物与身体	4.0	前台男 man tipping hand 人物与身体 People & Body person-gesture 1F481-200D-2642-FE0F 1F481 200D 2642 FE0F U+1F481 U+200D U+2642 U+FE0F 前台 嘲讽 小费 男 fetch flick flip gossip sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FB-200D-2642-FE0F	💁🏻‍♂️	前台男: 较浅肤色	man tipping hand: light skin tone	人物与身体	4.0	前台男: 较浅肤色 man tipping hand: light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FB-200D-2642-FE0F 1F481 1F3FB 200D 2642 FE0F U+1F481 U+1F3FB U+200D U+2642 U+FE0F 前台 前台男 嘲讽 小费 男 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FC-200D-2642-FE0F	💁🏼‍♂️	前台男: 中等-浅肤色	man tipping hand: medium-light skin tone	人物与身体	4.0	前台男: 中等-浅肤色 man tipping hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FC-200D-2642-FE0F 1F481 1F3FC 200D 2642 FE0F U+1F481 U+1F3FC U+200D U+2642 U+FE0F 前台 前台男 嘲讽 小费 男 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FD-200D-2642-FE0F	💁🏽‍♂️	前台男: 中等肤色	man tipping hand: medium skin tone	人物与身体	4.0	前台男: 中等肤色 man tipping hand: medium skin tone 人物与身体 People & Body person-gesture 1F481-1F3FD-200D-2642-FE0F 1F481 1F3FD 200D 2642 FE0F U+1F481 U+1F3FD U+200D U+2642 U+FE0F 前台 前台男 嘲讽 小费 男 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FE-200D-2642-FE0F	💁🏾‍♂️	前台男: 中等-深肤色	man tipping hand: medium-dark skin tone	人物与身体	4.0	前台男: 中等-深肤色 man tipping hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FE-200D-2642-FE0F 1F481 1F3FE 200D 2642 FE0F U+1F481 U+1F3FE U+200D U+2642 U+FE0F 前台 前台男 嘲讽 小费 男 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FF-200D-2642-FE0F	💁🏿‍♂️	前台男: 较深肤色	man tipping hand: dark skin tone	人物与身体	4.0	前台男: 较深肤色 man tipping hand: dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FF-200D-2642-FE0F 1F481 1F3FF 200D 2642 FE0F U+1F481 U+1F3FF U+200D U+2642 U+FE0F 前台 前台男 嘲讽 小费 男 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-200D-2640-FE0F	💁‍♀️	前台女	woman tipping hand	人物与身体	4.0	前台女 woman tipping hand 人物与身体 People & Body person-gesture 1F481-200D-2640-FE0F 1F481 200D 2640 FE0F U+1F481 U+200D U+2640 U+FE0F 前台 女 fetch flick flip gossip sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FB-200D-2640-FE0F	💁🏻‍♀️	前台女: 较浅肤色	woman tipping hand: light skin tone	人物与身体	4.0	前台女: 较浅肤色 woman tipping hand: light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FB-200D-2640-FE0F 1F481 1F3FB 200D 2640 FE0F U+1F481 U+1F3FB U+200D U+2640 U+FE0F 前台 前台女 女 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FC-200D-2640-FE0F	💁🏼‍♀️	前台女: 中等-浅肤色	woman tipping hand: medium-light skin tone	人物与身体	4.0	前台女: 中等-浅肤色 woman tipping hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F481-1F3FC-200D-2640-FE0F 1F481 1F3FC 200D 2640 FE0F U+1F481 U+1F3FC U+200D U+2640 U+FE0F 前台 前台女 女 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FD-200D-2640-FE0F	💁🏽‍♀️	前台女: 中等肤色	woman tipping hand: medium skin tone	人物与身体	4.0	前台女: 中等肤色 woman tipping hand: medium skin tone 人物与身体 People & Body person-gesture 1F481-1F3FD-200D-2640-FE0F 1F481 1F3FD 200D 2640 FE0F U+1F481 U+1F3FD U+200D U+2640 U+FE0F 前台 前台女 女 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FE-200D-2640-FE0F	💁🏾‍♀️	前台女: 中等-深肤色	woman tipping hand: medium-dark skin tone	人物与身体	4.0	前台女: 中等-深肤色 woman tipping hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FE-200D-2640-FE0F 1F481 1F3FE 200D 2640 FE0F U+1F481 U+1F3FE U+200D U+2640 U+FE0F 前台 前台女 女 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F481-1F3FF-200D-2640-FE0F	💁🏿‍♀️	前台女: 较深肤色	woman tipping hand: dark skin tone	人物与身体	4.0	前台女: 较深肤色 woman tipping hand: dark skin tone 人物与身体 People & Body person-gesture 1F481-1F3FF-200D-2640-FE0F 1F481 1F3FF 200D 2640 FE0F U+1F481 U+1F3FF U+200D U+2640 U+FE0F 前台 前台女 女 fetch flick flip gossip hand sarcasm sarcastic sassy seriously whatever	apple
1F64B	🙋	举手	person raising hand	人物与身体	0.6	举手 person raising hand 人物与身体 People & Body person-gesture 1F64B U+1F64B 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture here know me pick question raise	apple
1F64B-1F3FB	🙋🏻	举手: 较浅肤色	person raising hand: light skin tone	人物与身体	1.0	举手: 较浅肤色 person raising hand: light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FB 1F64B 1F3FB U+1F64B U+1F3FB 举手 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture hand here know me pick question raise	apple
1F64B-1F3FC	🙋🏼	举手: 中等-浅肤色	person raising hand: medium-light skin tone	人物与身体	1.0	举手: 中等-浅肤色 person raising hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FC 1F64B 1F3FC U+1F64B U+1F3FC 举手 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture hand here know me pick question raise	apple
1F64B-1F3FD	🙋🏽	举手: 中等肤色	person raising hand: medium skin tone	人物与身体	1.0	举手: 中等肤色 person raising hand: medium skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FD 1F64B 1F3FD U+1F64B U+1F3FD 举手 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture hand here know me pick question raise	apple
1F64B-1F3FE	🙋🏾	举手: 中等-深肤色	person raising hand: medium-dark skin tone	人物与身体	1.0	举手: 中等-深肤色 person raising hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FE 1F64B 1F3FE U+1F64B U+1F3FE 举手 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture hand here know me pick question raise	apple
1F64B-1F3FF	🙋🏿	举手: 较深肤色	person raising hand: dark skin tone	人物与身体	1.0	举手: 较深肤色 person raising hand: dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FF 1F64B 1F3FF U+1F64B U+1F3FF 举手 举手的人 嗨 开心 我参加 我可以帮忙 我知道 手 看这里 选我 gesture hand here know me pick question raise	apple
1F64B-200D-2642-FE0F	🙋‍♂️	男生举手	man raising hand	人物与身体	4.0	男生举手 man raising hand 人物与身体 People & Body person-gesture 1F64B-200D-2642-FE0F 1F64B 200D 2642 FE0F U+1F64B U+200D U+2642 U+FE0F 举手 发问 手势 男 gesture here know me pick question raise	apple
1F64B-1F3FB-200D-2642-FE0F	🙋🏻‍♂️	男生举手: 较浅肤色	man raising hand: light skin tone	人物与身体	4.0	男生举手: 较浅肤色 man raising hand: light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FB-200D-2642-FE0F 1F64B 1F3FB 200D 2642 FE0F U+1F64B U+1F3FB U+200D U+2642 U+FE0F 举手 发问 手势 男 男生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FC-200D-2642-FE0F	🙋🏼‍♂️	男生举手: 中等-浅肤色	man raising hand: medium-light skin tone	人物与身体	4.0	男生举手: 中等-浅肤色 man raising hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FC-200D-2642-FE0F 1F64B 1F3FC 200D 2642 FE0F U+1F64B U+1F3FC U+200D U+2642 U+FE0F 举手 发问 手势 男 男生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FD-200D-2642-FE0F	🙋🏽‍♂️	男生举手: 中等肤色	man raising hand: medium skin tone	人物与身体	4.0	男生举手: 中等肤色 man raising hand: medium skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FD-200D-2642-FE0F 1F64B 1F3FD 200D 2642 FE0F U+1F64B U+1F3FD U+200D U+2642 U+FE0F 举手 发问 手势 男 男生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FE-200D-2642-FE0F	🙋🏾‍♂️	男生举手: 中等-深肤色	man raising hand: medium-dark skin tone	人物与身体	4.0	男生举手: 中等-深肤色 man raising hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FE-200D-2642-FE0F 1F64B 1F3FE 200D 2642 FE0F U+1F64B U+1F3FE U+200D U+2642 U+FE0F 举手 发问 手势 男 男生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FF-200D-2642-FE0F	🙋🏿‍♂️	男生举手: 较深肤色	man raising hand: dark skin tone	人物与身体	4.0	男生举手: 较深肤色 man raising hand: dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FF-200D-2642-FE0F 1F64B 1F3FF 200D 2642 FE0F U+1F64B U+1F3FF U+200D U+2642 U+FE0F 举手 发问 手势 男 男生举手 gesture hand here know me pick question raise	apple
1F64B-200D-2640-FE0F	🙋‍♀️	女生举手	woman raising hand	人物与身体	4.0	女生举手 woman raising hand 人物与身体 People & Body person-gesture 1F64B-200D-2640-FE0F 1F64B 200D 2640 FE0F U+1F64B U+200D U+2640 U+FE0F 举手 女 gesture here know me pick question raise	apple
1F64B-1F3FB-200D-2640-FE0F	🙋🏻‍♀️	女生举手: 较浅肤色	woman raising hand: light skin tone	人物与身体	4.0	女生举手: 较浅肤色 woman raising hand: light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FB-200D-2640-FE0F 1F64B 1F3FB 200D 2640 FE0F U+1F64B U+1F3FB U+200D U+2640 U+FE0F 举手 女 女生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FC-200D-2640-FE0F	🙋🏼‍♀️	女生举手: 中等-浅肤色	woman raising hand: medium-light skin tone	人物与身体	4.0	女生举手: 中等-浅肤色 woman raising hand: medium-light skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FC-200D-2640-FE0F 1F64B 1F3FC 200D 2640 FE0F U+1F64B U+1F3FC U+200D U+2640 U+FE0F 举手 女 女生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FD-200D-2640-FE0F	🙋🏽‍♀️	女生举手: 中等肤色	woman raising hand: medium skin tone	人物与身体	4.0	女生举手: 中等肤色 woman raising hand: medium skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FD-200D-2640-FE0F 1F64B 1F3FD 200D 2640 FE0F U+1F64B U+1F3FD U+200D U+2640 U+FE0F 举手 女 女生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FE-200D-2640-FE0F	🙋🏾‍♀️	女生举手: 中等-深肤色	woman raising hand: medium-dark skin tone	人物与身体	4.0	女生举手: 中等-深肤色 woman raising hand: medium-dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FE-200D-2640-FE0F 1F64B 1F3FE 200D 2640 FE0F U+1F64B U+1F3FE U+200D U+2640 U+FE0F 举手 女 女生举手 gesture hand here know me pick question raise	apple
1F64B-1F3FF-200D-2640-FE0F	🙋🏿‍♀️	女生举手: 较深肤色	woman raising hand: dark skin tone	人物与身体	4.0	女生举手: 较深肤色 woman raising hand: dark skin tone 人物与身体 People & Body person-gesture 1F64B-1F3FF-200D-2640-FE0F 1F64B 1F3FF 200D 2640 FE0F U+1F64B U+1F3FF U+200D U+2640 U+FE0F 举手 女 女生举手 gesture hand here know me pick question raise	apple
1F9CF	🧏	失聪者	deaf person	人物与身体	12.0	失聪者 deaf person 人物与身体 People & Body person-gesture 1F9CF U+1F9CF 听力 听力障碍 听障 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear	apple
1F9CF-1F3FB	🧏🏻	失聪者: 较浅肤色	deaf person: light skin tone	人物与身体	12.0	失聪者: 较浅肤色 deaf person: light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FB 1F9CF 1F3FB U+1F9CF U+1F3FB 听力 听力障碍 听障 失聪者 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear person	apple
1F9CF-1F3FC	🧏🏼	失聪者: 中等-浅肤色	deaf person: medium-light skin tone	人物与身体	12.0	失聪者: 中等-浅肤色 deaf person: medium-light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FC 1F9CF 1F3FC U+1F9CF U+1F3FC 听力 听力障碍 听障 失聪者 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear person	apple
1F9CF-1F3FD	🧏🏽	失聪者: 中等肤色	deaf person: medium skin tone	人物与身体	12.0	失聪者: 中等肤色 deaf person: medium skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FD 1F9CF 1F3FD U+1F9CF U+1F3FD 听力 听力障碍 听障 失聪者 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear person	apple
1F9CF-1F3FE	🧏🏾	失聪者: 中等-深肤色	deaf person: medium-dark skin tone	人物与身体	12.0	失聪者: 中等-深肤色 deaf person: medium-dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FE 1F9CF 1F3FE U+1F9CF U+1F3FE 听力 听力障碍 听障 失聪者 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear person	apple
1F9CF-1F3FF	🧏🏿	失聪者: 较深肤色	deaf person: dark skin tone	人物与身体	12.0	失聪者: 较深肤色 deaf person: dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FF 1F9CF 1F3FF U+1F9CF U+1F3FF 听力 听力障碍 听障 失聪者 无障碍 耳朵 耳聋 聋 accessibility ear gesture hear person	apple
1F9CF-200D-2642-FE0F	🧏‍♂️	失聪的男人	deaf man	人物与身体	12.0	失聪的男人 deaf man 人物与身体 People & Body person-gesture 1F9CF-200D-2642-FE0F 1F9CF 200D 2642 FE0F U+1F9CF U+200D U+2642 U+FE0F 听力障碍 男 耳朵 聋 accessibility ear gesture hear	apple
1F9CF-1F3FB-200D-2642-FE0F	🧏🏻‍♂️	失聪的男人: 较浅肤色	deaf man: light skin tone	人物与身体	12.0	失聪的男人: 较浅肤色 deaf man: light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FB-200D-2642-FE0F 1F9CF 1F3FB 200D 2642 FE0F U+1F9CF U+1F3FB U+200D U+2642 U+FE0F 听力障碍 失聪的男人 男 耳朵 聋 accessibility ear gesture hear man	apple
1F9CF-1F3FC-200D-2642-FE0F	🧏🏼‍♂️	失聪的男人: 中等-浅肤色	deaf man: medium-light skin tone	人物与身体	12.0	失聪的男人: 中等-浅肤色 deaf man: medium-light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FC-200D-2642-FE0F 1F9CF 1F3FC 200D 2642 FE0F U+1F9CF U+1F3FC U+200D U+2642 U+FE0F 听力障碍 失聪的男人 男 耳朵 聋 accessibility ear gesture hear man	apple
1F9CF-1F3FD-200D-2642-FE0F	🧏🏽‍♂️	失聪的男人: 中等肤色	deaf man: medium skin tone	人物与身体	12.0	失聪的男人: 中等肤色 deaf man: medium skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FD-200D-2642-FE0F 1F9CF 1F3FD 200D 2642 FE0F U+1F9CF U+1F3FD U+200D U+2642 U+FE0F 听力障碍 失聪的男人 男 耳朵 聋 accessibility ear gesture hear man	apple
1F9CF-1F3FE-200D-2642-FE0F	🧏🏾‍♂️	失聪的男人: 中等-深肤色	deaf man: medium-dark skin tone	人物与身体	12.0	失聪的男人: 中等-深肤色 deaf man: medium-dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FE-200D-2642-FE0F 1F9CF 1F3FE 200D 2642 FE0F U+1F9CF U+1F3FE U+200D U+2642 U+FE0F 听力障碍 失聪的男人 男 耳朵 聋 accessibility ear gesture hear man	apple
1F9CF-1F3FF-200D-2642-FE0F	🧏🏿‍♂️	失聪的男人: 较深肤色	deaf man: dark skin tone	人物与身体	12.0	失聪的男人: 较深肤色 deaf man: dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FF-200D-2642-FE0F 1F9CF 1F3FF 200D 2642 FE0F U+1F9CF U+1F3FF U+200D U+2642 U+FE0F 听力障碍 失聪的男人 男 耳朵 聋 accessibility ear gesture hear man	apple
1F9CF-200D-2640-FE0F	🧏‍♀️	失聪的女人	deaf woman	人物与身体	12.0	失聪的女人 deaf woman 人物与身体 People & Body person-gesture 1F9CF-200D-2640-FE0F 1F9CF 200D 2640 FE0F U+1F9CF U+200D U+2640 U+FE0F 听力障碍 女 耳朵 聋 accessibility ear gesture hear	apple
1F9CF-1F3FB-200D-2640-FE0F	🧏🏻‍♀️	失聪的女人: 较浅肤色	deaf woman: light skin tone	人物与身体	12.0	失聪的女人: 较浅肤色 deaf woman: light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FB-200D-2640-FE0F 1F9CF 1F3FB 200D 2640 FE0F U+1F9CF U+1F3FB U+200D U+2640 U+FE0F 听力障碍 失聪的女人 女 耳朵 聋 accessibility ear gesture hear woman	apple
1F9CF-1F3FC-200D-2640-FE0F	🧏🏼‍♀️	失聪的女人: 中等-浅肤色	deaf woman: medium-light skin tone	人物与身体	12.0	失聪的女人: 中等-浅肤色 deaf woman: medium-light skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FC-200D-2640-FE0F 1F9CF 1F3FC 200D 2640 FE0F U+1F9CF U+1F3FC U+200D U+2640 U+FE0F 听力障碍 失聪的女人 女 耳朵 聋 accessibility ear gesture hear woman	apple
1F9CF-1F3FD-200D-2640-FE0F	🧏🏽‍♀️	失聪的女人: 中等肤色	deaf woman: medium skin tone	人物与身体	12.0	失聪的女人: 中等肤色 deaf woman: medium skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FD-200D-2640-FE0F 1F9CF 1F3FD 200D 2640 FE0F U+1F9CF U+1F3FD U+200D U+2640 U+FE0F 听力障碍 失聪的女人 女 耳朵 聋 accessibility ear gesture hear woman	apple
1F9CF-1F3FE-200D-2640-FE0F	🧏🏾‍♀️	失聪的女人: 中等-深肤色	deaf woman: medium-dark skin tone	人物与身体	12.0	失聪的女人: 中等-深肤色 deaf woman: medium-dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FE-200D-2640-FE0F 1F9CF 1F3FE 200D 2640 FE0F U+1F9CF U+1F3FE U+200D U+2640 U+FE0F 听力障碍 失聪的女人 女 耳朵 聋 accessibility ear gesture hear woman	apple
1F9CF-1F3FF-200D-2640-FE0F	🧏🏿‍♀️	失聪的女人: 较深肤色	deaf woman: dark skin tone	人物与身体	12.0	失聪的女人: 较深肤色 deaf woman: dark skin tone 人物与身体 People & Body person-gesture 1F9CF-1F3FF-200D-2640-FE0F 1F9CF 1F3FF 200D 2640 FE0F U+1F9CF U+1F3FF U+200D U+2640 U+FE0F 听力障碍 失聪的女人 女 耳朵 聋 accessibility ear gesture hear woman	apple
1F647	🙇	鞠躬	person bowing	人物与身体	0.6	鞠躬 person bowing 人物与身体 People & Body person-gesture 1F647 U+1F647 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬的人 apology ask beg bow favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FB	🙇🏻	鞠躬: 较浅肤色	person bowing: light skin tone	人物与身体	1.0	鞠躬: 较浅肤色 person bowing: light skin tone 人物与身体 People & Body person-gesture 1F647-1F3FB 1F647 1F3FB U+1F647 U+1F3FB 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬 鞠躬的人 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FC	🙇🏼	鞠躬: 中等-浅肤色	person bowing: medium-light skin tone	人物与身体	1.0	鞠躬: 中等-浅肤色 person bowing: medium-light skin tone 人物与身体 People & Body person-gesture 1F647-1F3FC 1F647 1F3FC U+1F647 U+1F3FC 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬 鞠躬的人 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FD	🙇🏽	鞠躬: 中等肤色	person bowing: medium skin tone	人物与身体	1.0	鞠躬: 中等肤色 person bowing: medium skin tone 人物与身体 People & Body person-gesture 1F647-1F3FD 1F647 1F3FD U+1F647 U+1F3FD 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬 鞠躬的人 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FE	🙇🏾	鞠躬: 中等-深肤色	person bowing: medium-dark skin tone	人物与身体	1.0	鞠躬: 中等-深肤色 person bowing: medium-dark skin tone 人物与身体 People & Body person-gesture 1F647-1F3FE 1F647 1F3FE U+1F647 U+1F3FE 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬 鞠躬的人 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FF	🙇🏿	鞠躬: 较深肤色	person bowing: dark skin tone	人物与身体	1.0	鞠躬: 较深肤色 person bowing: dark skin tone 人物与身体 People & Body person-gesture 1F647-1F3FF 1F647 1F3FF U+1F647 U+1F3FF 不好意思 冥想 姿势 对不起 惭愧 感谢 懊悔 祈求宽恕 道歉 鞠躬 鞠躬的人 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-200D-2642-FE0F	🙇‍♂️	男生鞠躬	man bowing	人物与身体	4.0	男生鞠躬 man bowing 人物与身体 People & Body person-gesture 1F647-200D-2642-FE0F 1F647 200D 2642 FE0F U+1F647 U+200D U+2642 U+FE0F 不好意思 对不起 男 道歉 apology ask beg bow favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FB-200D-2642-FE0F	🙇🏻‍♂️	男生鞠躬: 较浅肤色	man bowing: light skin tone	人物与身体	4.0	男生鞠躬: 较浅肤色 man bowing: light skin tone 人物与身体 People & Body person-gesture 1F647-1F3FB-200D-2642-FE0F 1F647 1F3FB 200D 2642 FE0F U+1F647 U+1F3FB U+200D U+2642 U+FE0F 不好意思 对不起 男 男生鞠躬 道歉 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FC-200D-2642-FE0F	🙇🏼‍♂️	男生鞠躬: 中等-浅肤色	man bowing: medium-light skin tone	人物与身体	4.0	男生鞠躬: 中等-浅肤色 man bowing: medium-light skin tone 人物与身体 People & Body person-gesture 1F647-1F3FC-200D-2642-FE0F 1F647 1F3FC 200D 2642 FE0F U+1F647 U+1F3FC U+200D U+2642 U+FE0F 不好意思 对不起 男 男生鞠躬 道歉 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
1F647-1F3FD-200D-2642-FE0F	🙇🏽‍♂️	男生鞠躬: 中等肤色	man bowing: medium skin tone	人物与身体	4.0	男生鞠躬: 中等肤色 man bowing: medium skin tone 人物与身体 People & Body person-gesture 1F647-1F3FD-200D-2642-FE0F 1F647 1F3FD 200D 2642 FE0F U+1F647 U+1F3FD U+200D U+2642 U+FE0F 不好意思 对不起 男 男生鞠躬 道歉 apology ask beg bow bowing favor forgive gesture meditate meditation pity regret sorry	apple
